timestamp,frame_time_ms,memory_bytes,memory_mb,throughput_msg_sec,cache_hit_rate,avg_hop_count,messages_sent
12.883,15.611,936808448,893.41,999.77,0.0000,0.00,12903
12.905,21.884,936808448,893.41,999.77,0.0000,0.00,12925
12.928,22.328,936808448,893.41,999.77,0.0000,0.00,12947
12.946,18.063,936808448,893.41,999.77,0.0000,0.00,12965
12.970,24.280,936808448,893.41,999.77,0.0000,0.00,12990
12.988,18.204,936808448,893.41,999.77,0.0000,0.00,13008
13.008,19.365,936808448,893.41,999.77,0.0000,0.00,13027
13.028,20.255,936808448,893.41,999.77,0.0000,0.00,13047
13.048,20.479,936808448,893.41,999.77,0.0000,0.00,13068
13.068,19.567,936808448,893.41,999.77,0.0000,0.00,13087
13.084,16.260,944046080,900.31,999.77,0.0000,0.00,13104
13.103,18.749,944046080,900.31,999.77,0.0000,0.00,13122
13.120,16.766,944046080,900.31,999.77,0.0000,0.00,13139
13.137,17.016,944046080,900.31,999.61,0.0000,0.00,13156
13.154,17.565,944046080,900.31,999.61,0.0000,0.00,13174
13.171,16.905,944046080,900.31,999.61,0.0000,0.00,13191
13.187,15.935,944046080,900.31,999.61,0.0000,0.00,13207
13.205,17.632,944046080,900.31,999.61,0.0000,0.00,13224
13.221,16.692,944046080,900.31,999.61,0.0000,0.00,13241
13.239,17.181,944046080,900.31,999.61,0.0000,0.00,13258
13.257,18.518,944046080,900.31,999.61,0.0000,0.00,13277
13.274,16.628,944046080,900.31,999.61,0.0000,0.00,13293
13.291,16.809,944046080,900.31,999.61,0.0000,0.00,13310
13.308,17.545,944046080,900.31,999.61,0.0000,0.00,13328
13.327,19.296,944046080,900.31,999.61,0.0000,0.00,13347
13.345,17.292,944046080,900.31,999.61,0.0000,0.00,13364
13.361,16.763,944046080,900.31,999.61,0.0000,0.00,13381
13.380,18.213,944046080,900.31,999.61,0.0000,0.00,13399
13.398,18.778,944046080,900.31,999.61,0.0000,0.00,13418
13.418,19.976,944046080,900.31,999.61,0.0000,0.00,13438
13.442,23.887,944046080,900.31,999.61,0.0000,0.00,13462
13.460,17.943,944046080,900.31,999.61,0.0000,0.00,13480
13.479,18.995,944046080,900.31,999.61,0.0000,0.00,13499
13.505,25.878,944046080,900.31,999.61,0.0000,0.00,13525
13.529,24.305,944046080,900.31,999.61,0.0000,0.00,13549
13.548,18.393,944046080,900.31,999.61,0.0000,0.00,13567
13.571,23.458,944046080,900.31,999.61,0.0000,0.00,13591
13.593,21.982,944046080,900.31,999.61,0.0000,0.00,13613
13.613,19.460,944046080,900.31,999.61,0.0000,0.00,13632
13.630,17.618,944046080,900.31,999.61,0.0000,0.00,13650
13.651,20.743,944046080,900.31,999.61,0.0000,0.00,13671
13.671,20.260,944046080,900.31,999.61,0.0000,0.00,13691
13.688,17.115,944046080,900.31,999.61,0.0000,0.00,13708
13.705,16.077,944046080,900.31,999.61,0.0000,0.00,13724
13.722,17.132,944046080,900.31,999.61,0.0000,0.00,13741
13.741,19.360,944046080,900.31,999.61,0.0000,0.00,13761
13.760,18.913,944046080,900.31,999.61,0.0000,0.00,13779
13.779,18.798,944046080,900.31,999.61,0.0000,0.00,13798
13.799,20.015,944046080,900.31,999.61,0.0000,0.00,13818
13.815,16.615,944046080,900.31,999.61,0.0000,0.00,13835
13.835,19.807,944046080,900.31,999.61,0.0000,0.00,13855
13.853,17.507,944046080,900.31,999.61,0.0000,0.00,13872
13.870,17.578,944046080,900.31,999.61,0.0000,0.00,13890
13.887,16.542,944046080,900.31,999.61,0.0000,0.00,13906
13.904,16.726,944046080,900.31,999.61,0.0000,0.00,13923
13.924,20.250,944046080,900.31,999.61,0.0000,0.00,13943
13.944,20.341,944046080,900.31,999.61,0.0000,0.00,13964
13.963,18.769,944046080,900.31,999.61,0.0000,0.00,13982
13.980,17.559,944046080,900.31,999.61,0.0000,0.00,14000
14.000,19.459,944046080,900.31,999.61,0.0000,0.00,14019
14.018,18.540,944046080,900.31,999.61,0.0000,0.00,14038
14.037,18.500,944046080,900.31,999.61,0.0000,0.00,14056
14.054,16.782,944046080,900.31,999.61,0.0000,0.00,14073
14.070,16.513,944046080,900.31,999.61,0.0000,0.00,14090
14.091,20.834,944046080,900.31,999.61,0.0000,0.00,14111
14.112,21.398,944046080,900.31,999.61,0.0000,0.00,14132
14.132,19.994,944046080,900.31,999.61,0.0000,0.00,14152
14.148,16.010,944046080,900.31,1000.22,0.0000,0.00,14168
14.169,20.539,944046080,900.31,1000.22,0.0000,0.00,14189
14.191,21.656,944046080,900.31,1000.22,0.0000,0.00,14210
14.210,18.931,956096512,911.80,1000.22,0.0000,0.00,14229
14.229,19.822,956096512,911.80,1000.22,0.0000,0.00,14249
14.249,19.708,956096512,911.80,1000.22,0.0000,0.00,14269
14.266,16.854,956096512,911.80,1000.22,0.0000,0.00,14285
14.283,16.612,956096512,911.80,1000.22,0.0000,0.00,14302
14.300,17.664,956096512,911.80,1000.22,0.0000,0.00,14320
14.318,18.017,956096512,911.80,1000.22,0.0000,0.00,14338
14.339,21.148,956096512,911.80,1000.22,0.0000,0.00,14359
14.357,17.839,956096512,911.80,1000.22,0.0000,0.00,14377
14.374,16.752,956096512,911.80,1000.22,0.0000,0.00,14394
14.391,17.250,956096512,911.80,1000.22,0.0000,0.00,14411
14.407,15.349,956096512,911.80,1000.22,0.0000,0.00,14426
14.421,14.730,956096512,911.80,1000.22,0.0000,0.00,14441
14.438,16.192,956096512,911.80,1000.22,0.0000,0.00,14457
14.454,16.261,956096512,911.80,1000.22,0.0000,0.00,14473
14.470,15.913,956096512,911.80,1000.22,0.0000,0.00,14489
14.486,16.205,956096512,911.80,1000.22,0.0000,0.00,14505
14.501,14.949,956096512,911.80,1000.22,0.0000,0.00,14520
14.517,15.821,956096512,911.80,1000.22,0.0000,0.00,14536
14.533,16.229,956096512,911.80,1000.22,0.0000,0.00,14552
14.548,14.754,956096512,911.80,1000.22,0.0000,0.00,14567
14.563,14.854,956096512,911.80,1000.22,0.0000,0.00,14582
14.576,13.739,956096512,911.80,1000.22,0.0000,0.00,14596
14.596,19.609,956096512,911.80,1000.22,0.0000,0.00,14615
14.613,16.634,956096512,911.80,1000.22,0.0000,0.00,14632
14.628,15.616,956096512,911.80,1000.22,0.0000,0.00,14648
14.643,15.133,956096512,911.80,1000.22,0.0000,0.00,14663
14.659,15.931,956096512,911.80,1000.22,0.0000,0.00,14679
14.677,18.231,956096512,911.80,1000.22,0.0000,0.00,14697
14.692,14.589,956096512,911.80,1000.22,0.0000,0.00,14712
14.707,14.852,956096512,911.80,1000.22,0.0000,0.00,14726
14.722,15.276,956096512,911.80,1000.22,0.0000,0.00,14742
14.739,17.159,956096512,911.80,1000.22,0.0000,0.00,14759
14.754,14.993,956096512,911.80,1000.22,0.0000,0.00,14774
14.769,14.658,956096512,911.80,1000.22,0.0000,0.00,14788
14.784,14.632,956096512,911.80,1000.22,0.0000,0.00,14803
14.799,15.367,956096512,911.80,1000.22,0.0000,0.00,14818
14.814,14.890,956096512,911.80,1000.22,0.0000,0.00,14833
14.829,14.743,956096512,911.80,1000.22,0.0000,0.00,14848
14.844,15.102,956096512,911.80,1000.22,0.0000,0.00,14863
14.859,15.449,956096512,911.80,1000.22,0.0000,0.00,14879
14.875,15.884,956096512,911.80,1000.22,0.0000,0.00,14895
14.889,14.308,956096512,911.80,1000.22,0.0000,0.00,14909
14.904,14.219,956096512,911.80,1000.22,0.0000,0.00,14923
14.919,15.589,956096512,911.80,1000.22,0.0000,0.00,14939
14.934,14.448,956096512,911.80,1000.22,0.0000,0.00,14953
14.949,15.449,956096512,911.80,1000.22,0.0000,0.00,14969
14.964,15.448,956096512,911.80,1000.22,0.0000,0.00,14984
14.979,14.702,956096512,911.80,1000.22,0.0000,0.00,14999
14.995,15.969,956096512,911.80,1000.22,0.0000,0.00,15015
15.010,14.750,956096512,911.80,1000.22,0.0000,0.00,15029
15.026,16.082,956096512,911.80,1000.22,0.0000,0.00,15045
15.040,14.435,956096512,911.80,1000.22,0.0000,0.00,15060
15.055,15.036,956096512,911.80,1000.22,0.0000,0.00,15075
15.070,14.525,956096512,911.80,1000.22,0.0000,0.00,15089
15.087,16.685,956096512,911.80,1000.22,0.0000,0.00,15106
15.102,14.885,956096512,911.80,1000.22,0.0000,0.00,15121
15.117,15.683,956096512,911.80,1000.22,0.0000,0.00,15137
15.132,14.681,956096512,911.80,1000.22,0.0000,0.00,15151
15.147,14.920,956096512,911.80,1000.22,0.0000,0.00,15166
15.162,14.837,968179712,923.33,999.82,0.0000,0.00,15181
15.176,14.371,968179712,923.33,999.82,0.0000,0.00,15196
15.191,14.820,968179712,923.33,999.82,0.0000,0.00,15210
15.205,14.407,968179712,923.33,999.82,0.0000,0.00,15225
15.220,14.329,968179712,923.33,999.82,0.0000,0.00,15239
15.234,14.494,968179712,923.33,999.82,0.0000,0.00,15254
15.248,14.124,968179712,923.33,999.82,0.0000,0.00,15268
15.263,14.795,968179712,923.33,999.82,0.0000,0.00,15283
15.278,15.009,968179712,923.33,999.82,0.0000,0.00,15298
15.293,14.856,968179712,923.33,999.82,0.0000,0.00,15312
15.307,14.377,968179712,923.33,999.82,0.0000,0.00,15327
15.323,15.993,968179712,923.33,999.82,0.0000,0.00,15343
15.338,15.188,968179712,923.33,999.82,0.0000,0.00,15358
15.354,15.883,968179712,923.33,999.82,0.0000,0.00,15374
15.368,14.051,968179712,923.33,999.82,0.0000,0.00,15388
15.383,14.516,968179712,923.33,999.82,0.0000,0.00,15402
15.404,21.554,968179712,923.33,999.82,0.0000,0.00,15424
15.419,14.322,968179712,923.33,999.82,0.0000,0.00,15438
15.433,14.693,968179712,923.33,999.82,0.0000,0.00,15453
15.448,14.657,968179712,923.33,999.82,0.0000,0.00,15468
15.464,16.260,968179712,923.33,999.82,0.0000,0.00,15484
15.481,17.108,968179712,923.33,999.82,0.0000,0.00,15501
15.497,15.753,968179712,923.33,999.82,0.0000,0.00,15517
15.513,15.582,968179712,923.33,999.82,0.0000,0.00,15532
15.527,14.174,968179712,923.33,999.82,0.0000,0.00,15546
15.542,14.738,968179712,923.33,999.82,0.0000,0.00,15561
15.557,15.618,968179712,923.33,999.82,0.0000,0.00,15577
15.573,15.408,968179712,923.33,999.82,0.0000,0.00,15592
15.588,15.417,968179712,923.33,999.82,0.0000,0.00,15608
15.604,16.187,968179712,923.33,999.82,0.0000,0.00,15624
15.619,14.768,968179712,923.33,999.82,0.0000,0.00,15639
15.635,16.024,968179712,923.33,999.82,0.0000,0.00,15655
15.652,16.978,968179712,923.33,999.82,0.0000,0.00,15672
15.667,14.786,968179712,923.33,999.82,0.0000,0.00,15686
15.684,16.805,968179712,923.33,999.82,0.0000,0.00,15703
15.703,18.851,968179712,923.33,999.82,0.0000,0.00,15722
15.719,16.826,968179712,923.33,999.82,0.0000,0.00,15739
15.735,15.314,968179712,923.33,999.82,0.0000,0.00,15754
15.756,21.409,968179712,923.33,999.82,0.0000,0.00,15776
15.770,14.377,968179712,923.33,999.82,0.0000,0.00,15790
15.785,14.771,968179712,923.33,999.82,0.0000,0.00,15805
15.802,16.405,968179712,923.33,999.82,0.0000,0.00,15821
15.818,16.495,968179712,923.33,999.82,0.0000,0.00,15838
15.832,14.263,968179712,923.33,999.82,0.0000,0.00,15852
15.846,13.950,968179712,923.33,999.82,0.0000,0.00,15866
15.863,16.407,968179712,923.33,999.82,0.0000,0.00,15882
15.885,22.422,968179712,923.33,999.82,0.0000,0.00,15905
15.900,15.243,968179712,923.33,999.82,0.0000,0.00,15920
15.914,13.855,968179712,923.33,999.82,0.0000,0.00,15934
15.930,15.318,968179712,923.33,999.82,0.0000,0.00,15949
15.944,13.921,968179712,923.33,999.82,0.0000,0.00,15963
15.959,15.924,968179712,923.33,999.82,0.0000,0.00,15979
15.974,14.487,968179712,923.33,999.82,0.0000,0.00,15993
15.989,14.688,968179712,923.33,999.82,0.0000,0.00,16008
16.004,15.560,968179712,923.33,999.82,0.0000,0.00,16024
16.019,14.520,968179712,923.33,999.82,0.0000,0.00,16038
16.034,15.582,968179712,923.33,999.82,0.0000,0.00,16054
16.049,14.867,968179712,923.33,999.82,0.0000,0.00,16069
16.064,15.027,968179712,923.33,999.82,0.0000,0.00,16084
16.079,14.545,968179712,923.33,999.82,0.0000,0.00,16098
16.093,14.289,983220224,937.67,999.82,0.0000,0.00,16113
16.109,16.131,983220224,937.67,999.82,0.0000,0.00,16129
16.128,19.169,983220224,937.67,999.82,0.0000,0.00,16148
16.147,18.918,983220224,937.67,999.82,0.0000,0.00,16167
16.169,21.455,983220224,937.67,999.97,0.0000,0.00,16188
16.193,24.273,983220224,937.67,999.97,0.0000,0.00,16212
16.217,23.618,983220224,937.67,999.97,0.0000,0.00,16236
16.235,18.287,983220224,937.67,999.97,0.0000,0.00,16254
16.253,18.331,983220224,937.67,999.97,0.0000,0.00,16273
16.268,14.833,983220224,937.67,999.97,0.0000,0.00,16288
16.284,16.002,983220224,937.67,999.97,0.0000,0.00,16304
16.299,15.248,983220224,937.67,999.97,0.0000,0.00,16319
16.314,14.873,983220224,937.67,999.97,0.0000,0.00,16334
16.329,14.967,983220224,937.67,999.97,0.0000,0.00,16349
16.347,18.136,983220224,937.67,999.97,0.0000,0.00,16367
16.367,20.226,983220224,937.67,999.97,0.0000,0.00,16387
16.387,19.386,983220224,937.67,999.97,0.0000,0.00,16406
16.416,29.120,983220224,937.67,999.97,0.0000,0.00,16435
16.435,19.135,983220224,937.67,999.97,0.0000,0.00,16455
16.452,16.390,983220224,937.67,999.97,0.0000,0.00,16471
16.467,15.324,983220224,937.67,999.97,0.0000,0.00,16486
16.482,15.302,983220224,937.67,999.97,0.0000,0.00,16502
16.499,16.719,983220224,937.67,999.97,0.0000,0.00,16518
16.517,18.138,983220224,937.67,999.97,0.0000,0.00,16537
16.532,15.063,983220224,937.67,999.97,0.0000,0.00,16552
16.547,15.100,983220224,937.67,999.97,0.0000,0.00,16567
16.565,17.778,983220224,937.67,999.97,0.0000,0.00,16584
16.583,18.114,983220224,937.67,999.97,0.0000,0.00,16603
16.600,16.837,983220224,937.67,999.97,0.0000,0.00,16619
16.615,15.533,983220224,937.67,999.97,0.0000,0.00,16635
16.630,14.714,983220224,937.67,999.97,0.0000,0.00,16650
16.645,14.884,983220224,937.67,999.97,0.0000,0.00,16665
16.660,14.922,983220224,937.67,999.97,0.0000,0.00,16679
16.676,15.678,983220224,937.67,999.97,0.0000,0.00,16695
16.693,16.940,983220224,937.67,999.97,0.0000,0.00,16712
16.708,15.518,983220224,937.67,999.97,0.0000,0.00,16728
16.728,19.776,983220224,937.67,999.97,0.0000,0.00,16747
16.743,14.798,983220224,937.67,999.97,0.0000,0.00,16762
16.759,16.455,983220224,937.67,999.97,0.0000,0.00,16779
16.776,16.551,983220224,937.67,999.97,0.0000,0.00,16795
16.792,15.862,983220224,937.67,999.97,0.0000,0.00,16811
16.808,16.792,983220224,937.67,999.97,0.0000,0.00,16828
16.825,16.298,983220224,937.67,999.97,0.0000,0.00,16844
16.841,16.429,983220224,937.67,999.97,0.0000,0.00,16861
16.859,17.687,983220224,937.67,999.97,0.0000,0.00,16878
16.874,15.569,983220224,937.67,999.97,0.0000,0.00,16894
16.889,14.430,983220224,937.67,999.97,0.0000,0.00,16908
16.906,16.872,983220224,937.67,999.97,0.0000,0.00,16925
16.921,14.948,983220224,937.67,999.97,0.0000,0.00,16940
16.935,14.584,983220224,937.67,999.97,0.0000,0.00,16955
16.950,14.528,983220224,937.67,999.97,0.0000,0.00,16969
16.965,15.511,983220224,937.67,999.97,0.0000,0.00,16985
16.980,14.668,983220224,937.67,999.97,0.0000,0.00,16999
16.996,15.825,983220224,937.67,999.97,0.0000,0.00,17015
17.011,15.512,983220224,937.67,999.97,0.0000,0.00,17031
17.028,16.722,983220224,937.67,999.97,0.0000,0.00,17047
17.046,18.441,983220224,937.67,999.97,0.0000,0.00,17066
17.062,15.406,983220224,937.67,999.97,0.0000,0.00,17081
17.077,15.557,983220224,937.67,999.97,0.0000,0.00,17097
17.095,18.174,983220224,937.67,999.97,0.0000,0.00,17115
17.116,20.495,1003220992,956.75,999.97,0.0000,0.00,17135
17.133,17.340,1003220992,956.75,999.97,0.0000,0.00,17153
17.148,14.855,1003220992,956.75,999.97,0.0000,0.00,17168
17.164,15.645,1003220992,956.75,999.97,0.0000,0.00,17183
17.180,16.287,1003220992,956.75,1000.59,0.0000,0.00,17200
17.195,14.524,1003220992,956.75,1000.59,0.0000,0.00,17214
17.210,15.050,1003220992,956.75,1000.59,0.0000,0.00,17229
17.229,19.490,1003220992,956.75,1000.59,0.0000,0.00,17249
17.246,16.769,1003220992,956.75,1000.59,0.0000,0.00,17265
17.261,14.939,1003220992,956.75,1000.59,0.0000,0.00,17280
17.276,14.842,1003220992,956.75,1000.59,0.0000,0.00,17295
17.290,14.254,1003220992,956.75,1000.59,0.0000,0.00,17309
17.305,14.734,1003220992,956.75,1000.59,0.0000,0.00,17324
17.321,16.150,1003220992,956.75,1000.59,0.0000,0.00,17340
17.336,15.201,1003220992,956.75,1000.59,0.0000,0.00,17356
17.352,16.390,1003220992,956.75,1000.59,0.0000,0.00,17372
17.367,14.813,1003220992,956.75,1000.59,0.0000,0.00,17387
17.383,15.512,1003220992,956.75,1000.59,0.0000,0.00,17402
17.400,17.024,1003220992,956.75,1000.59,0.0000,0.00,17419
17.415,14.736,1003220992,956.75,1000.59,0.0000,0.00,17434
17.430,15.002,1003220992,956.75,1000.59,0.0000,0.00,17449
17.445,15.142,1003220992,956.75,1000.59,0.0000,0.00,17464
17.459,14.761,1003220992,956.75,1000.59,0.0000,0.00,17479
17.474,14.998,1003220992,956.75,1000.59,0.0000,0.00,17494
17.489,14.751,1003220992,956.75,1000.59,0.0000,0.00,17509
17.505,15.467,1003220992,956.75,1000.59,0.0000,0.00,17524
17.520,15.284,1003220992,956.75,1000.59,0.0000,0.00,17539
17.534,14.147,1003220992,956.75,1000.59,0.0000,0.00,17554
17.548,14.380,1003220992,956.75,1000.59,0.0000,0.00,17568
17.564,15.375,1003220992,956.75,1000.59,0.0000,0.00,17583
17.578,14.053,1003220992,956.75,1000.59,0.0000,0.00,17597
17.593,15.128,1003220992,956.75,1000.59,0.0000,0.00,17613
17.608,15.004,1003220992,956.75,1000.59,0.0000,0.00,17628
17.625,17.127,1003220992,956.75,1000.59,0.0000,0.00,17645
17.643,17.829,1003220992,956.75,1000.59,0.0000,0.00,17662
17.659,16.128,1003220992,956.75,1000.59,0.0000,0.00,17679
17.678,19.188,1003220992,956.75,1000.59,0.0000,0.00,17698
17.694,15.675,1003220992,956.75,1000.59,0.0000,0.00,17713
17.709,14.872,1003220992,956.75,1000.59,0.0000,0.00,17728
17.725,16.372,1003220992,956.75,1000.59,0.0000,0.00,17745
17.741,15.428,1003220992,956.75,1000.59,0.0000,0.00,17760
17.755,14.709,1003220992,956.75,1000.59,0.0000,0.00,17775
17.773,17.818,1003220992,956.75,1000.59,0.0000,0.00,17793
17.789,16.220,1003220992,956.75,1000.59,0.0000,0.00,17809
17.808,18.262,1003220992,956.75,1000.59,0.0000,0.00,17827
17.826,18.033,1003220992,956.75,1000.59,0.0000,0.00,17845
17.843,17.330,1003220992,956.75,1000.59,0.0000,0.00,17863
17.861,18.276,1003220992,956.75,1000.59,0.0000,0.00,17881
17.877,15.779,1003220992,956.75,1000.59,0.0000,0.00,17897
17.891,14.380,1003220992,956.75,1000.59,0.0000,0.00,17911
17.908,16.744,1003220992,956.75,1000.59,0.0000,0.00,17928
17.924,16.227,1003220992,956.75,1000.59,0.0000,0.00,17944
17.942,17.092,1003220992,956.75,1000.59,0.0000,0.00,17961
17.959,17.884,1003220992,956.75,1000.59,0.0000,0.00,17979
17.976,16.890,1003220992,956.75,1000.59,0.0000,0.00,17996
17.994,17.292,1003220992,956.75,1000.59,0.0000,0.00,18013
18.009,15.111,1003220992,956.75,1000.59,0.0000,0.00,18028
18.026,17.023,1003220992,956.75,1000.59,0.0000,0.00,18045
18.044,18.010,1003220992,956.75,1000.59,0.0000,0.00,18063
18.060,16.202,1003220992,956.75,1000.59,0.0000,0.00,18079
18.077,17.402,1023508480,976.09,1000.59,0.0000,0.00,18097
18.094,16.488,1023508480,976.09,1000.59,0.0000,0.00,18113
18.113,18.771,1023508480,976.09,1000.59,0.0000,0.00,18132
18.131,18.644,1023508480,976.09,1000.59,0.0000,0.00,18151
18.151,19.323,1023508480,976.09,1000.59,0.0000,0.00,18170
18.167,16.631,1023508480,976.09,1000.59,0.0000,0.00,18187
18.183,16.277,1023508480,976.09,999.65,0.0000,0.00,18203
18.200,16.847,1023508480,976.09,999.65,0.0000,0.00,18220
18.216,15.970,1023508480,976.09,999.65,0.0000,0.00,18236
18.236,20.122,1023508480,976.09,999.65,0.0000,0.00,18256
18.253,16.742,1023508480,976.09,999.65,0.0000,0.00,18273
18.273,19.460,1023508480,976.09,999.65,0.0000,0.00,18292
18.296,23.611,1023508480,976.09,999.65,0.0000,0.00,18316
18.317,20.804,1023508480,976.09,999.65,0.0000,0.00,18337
18.336,18.693,1023508480,976.09,999.65,0.0000,0.00,18355
18.351,15.417,1023508480,976.09,999.65,0.0000,0.00,18371
18.367,15.709,1023508480,976.09,999.65,0.0000,0.00,18386
18.382,15.098,1023508480,976.09,999.65,0.0000,0.00,18401
18.397,15.460,1023508480,976.09,999.65,0.0000,0.00,18417
18.412,14.996,1023508480,976.09,999.65,0.0000,0.00,18432
18.428,15.485,1023508480,976.09,999.65,0.0000,0.00,18447
18.444,16.047,1023508480,976.09,999.65,0.0000,0.00,18463
18.459,15.013,1023508480,976.09,999.65,0.0000,0.00,18478
18.474,15.148,1023508480,976.09,999.65,0.0000,0.00,18494
18.489,15.221,1023508480,976.09,999.65,0.0000,0.00,18509
18.506,16.939,1023508480,976.09,999.65,0.0000,0.00,18526
18.525,18.846,1023508480,976.09,999.65,0.0000,0.00,18545
18.544,18.430,1023508480,976.09,999.65,0.0000,0.00,18563
18.565,21.452,1023508480,976.09,999.65,0.0000,0.00,18584
18.579,14.365,1023508480,976.09,999.65,0.0000,0.00,18599
18.598,19.042,1023508480,976.09,999.65,0.0000,0.00,18618
18.618,19.319,1023508480,976.09,999.65,0.0000,0.00,18637
18.636,17.954,1023508480,976.09,999.65,0.0000,0.00,18655
18.655,19.453,1023508480,976.09,999.65,0.0000,0.00,18675
18.673,17.753,1023508480,976.09,999.65,0.0000,0.00,18692
18.689,15.907,1023508480,976.09,999.65,0.0000,0.00,18708
18.704,15.285,1023508480,976.09,999.65,0.0000,0.00,18724
18.720,16.333,1023508480,976.09,999.65,0.0000,0.00,18740
18.735,14.947,1023508480,976.09,999.65,0.0000,0.00,18755
18.752,16.420,1023508480,976.09,999.65,0.0000,0.00,18771
18.766,14.233,1023508480,976.09,999.65,0.0000,0.00,18785
18.784,18.100,1023508480,976.09,999.65,0.0000,0.00,18804
18.802,17.625,1023508480,976.09,999.65,0.0000,0.00,18821
18.817,15.670,1023508480,976.09,999.65,0.0000,0.00,18837
18.834,16.964,1023508480,976.09,999.65,0.0000,0.00,18854
18.851,17.031,1023508480,976.09,999.65,0.0000,0.00,18871
18.872,20.134,1023508480,976.09,999.65,0.0000,0.00,18891
18.888,16.264,1023508480,976.09,999.65,0.0000,0.00,18907
18.904,16.201,1023508480,976.09,999.65,0.0000,0.00,18923
18.923,19.518,1023508480,976.09,999.65,0.0000,0.00,18943
18.939,15.532,1023508480,976.09,999.65,0.0000,0.00,18959
18.955,15.980,1023508480,976.09,999.65,0.0000,0.00,18974
18.971,15.717,1023508480,976.09,999.65,0.0000,0.00,18990
18.988,16.825,1023508480,976.09,999.65,0.0000,0.00,19007
19.003,15.388,1023508480,976.09,999.65,0.0000,0.00,19022
19.019,15.651,1023508480,976.09,999.65,0.0000,0.00,19038
19.038,19.715,1023508480,976.09,999.65,0.0000,0.00,19058
19.055,16.447,1023508480,976.09,999.65,0.0000,0.00,19074
19.071,16.272,1023508480,976.09,999.65,0.0000,0.00,19091
19.087,15.971,1023508480,976.09,999.65,0.0000,0.00,19106
19.103,15.789,1047908352,999.36,999.65,0.0000,0.00,19122
19.119,16.605,1047908352,999.36,999.65,0.0000,0.00,19139
19.134,14.858,1047908352,999.36,999.65,0.0000,0.00,19154
19.150,15.940,1047908352,999.36,999.65,0.0000,0.00,19170
19.168,17.486,1047908352,999.36,999.65,0.0000,0.00,19187
19.183,15.260,1047908352,999.36,999.65,0.0000,0.00,19202
19.199,16.434,1047908352,999.36,1000.10,0.0000,0.00,19219
19.214,14.351,1047908352,999.36,1000.10,0.0000,0.00,19233
19.229,15.785,1047908352,999.36,1000.10,0.0000,0.00,19249
19.245,15.896,1047908352,999.36,1000.10,0.0000,0.00,19265
19.261,15.138,1047908352,999.36,1000.10,0.0000,0.00,19280
19.276,15.623,1047908352,999.36,1000.10,0.0000,0.00,19296
19.291,15.319,1047908352,999.36,1000.10,0.0000,0.00,19311
19.307,15.323,1047908352,999.36,1000.10,0.0000,0.00,19326
19.328,20.769,1047908352,999.36,1000.10,0.0000,0.00,19347
19.344,16.093,1047908352,999.36,1000.10,0.0000,0.00,19363
19.359,15.177,1047908352,999.36,1000.10,0.0000,0.00,19378
19.374,15.035,1047908352,999.36,1000.10,0.0000,0.00,19393
19.390,15.693,1047908352,999.36,1000.10,0.0000,0.00,19409
19.406,16.586,1047908352,999.36,1000.10,0.0000,0.00,19426
19.422,15.765,1047908352,999.36,1000.10,0.0000,0.00,19441
19.439,16.942,1047908352,999.36,1000.10,0.0000,0.00,19458
19.456,17.307,1047908352,999.36,1000.10,0.0000,0.00,19476
19.473,17.105,1047908352,999.36,1000.10,0.0000,0.00,19493
19.490,16.341,1047908352,999.36,1000.10,0.0000,0.00,19509
19.505,15.872,1047908352,999.36,1000.10,0.0000,0.00,19525
19.521,15.868,1047908352,999.36,1000.10,0.0000,0.00,19541
19.537,15.994,1047908352,999.36,1000.10,0.0000,0.00,19557
19.553,15.597,1047908352,999.36,1000.10,0.0000,0.00,19572
19.570,16.707,1047908352,999.36,1000.10,0.0000,0.00,19589
19.587,16.995,1047908352,999.36,1000.10,0.0000,0.00,19606
19.604,17.024,1047908352,999.36,1000.10,0.0000,0.00,19623
19.620,16.651,1047908352,999.36,1000.10,0.0000,0.00,19640
19.636,15.896,1047908352,999.36,1000.10,0.0000,0.00,19656
19.652,15.864,1047908352,999.36,1000.10,0.0000,0.00,19672
19.672,19.803,1047908352,999.36,1000.10,0.0000,0.00,19691
19.690,18.244,1047908352,999.36,1000.10,0.0000,0.00,19710
19.706,16.153,1047908352,999.36,1000.10,0.0000,0.00,19726
19.723,16.367,1047908352,999.36,1000.10,0.0000,0.00,19742
19.739,16.071,1047908352,999.36,1000.10,0.0000,0.00,19758
19.754,15.379,1047908352,999.36,1000.10,0.0000,0.00,19774
19.771,16.909,1047908352,999.36,1000.10,0.0000,0.00,19790
19.786,15.164,1047908352,999.36,1000.10,0.0000,0.00,19806
19.802,16.229,1047908352,999.36,1000.10,0.0000,0.00,19822
19.819,16.849,1047908352,999.36,1000.10,0.0000,0.00,19839
19.841,22.236,1047908352,999.36,1000.10,0.0000,0.00,19861
19.861,19.139,1047908352,999.36,1000.10,0.0000,0.00,19880
19.877,16.592,1047908352,999.36,1000.10,0.0000,0.00,19897
19.893,16.037,1047908352,999.36,1000.10,0.0000,0.00,19913
19.908,14.855,1047908352,999.36,1000.10,0.0000,0.00,19928
19.924,15.982,1047908352,999.36,1000.10,0.0000,0.00,19944
19.940,15.610,1047908352,999.36,1000.10,0.0000,0.00,19959
19.955,15.563,1047908352,999.36,1000.10,0.0000,0.00,19975
19.970,15.247,1047908352,999.36,1000.10,0.0000,0.00,19990
