timestamp,frame_time_ms,memory_bytes,memory_mb,throughput_msg_sec,cache_hit_rate,avg_hop_count,messages_sent,routing_table_ms,mminvoke_ms,routing_table_percent,routing_invocations
55.410,2.519,1126551552,1074.36,499.24,0.0000,0.00,27714,0.000,0.000,0.00,0
55.413,2.637,1126551552,1074.36,499.24,0.0000,0.00,27716,0.000,0.000,0.00,0
55.415,2.583,1126551552,1074.36,499.24,0.0000,0.00,27717,0.000,0.000,0.00,0
55.418,2.833,1126551552,1074.36,499.24,0.0000,0.00,27719,0.000,0.000,0.00,0
55.421,3.372,1126551552,1074.36,499.24,0.0000,0.00,27720,0.000,0.000,0.00,0
55.425,3.355,1126551552,1074.36,499.24,0.0000,0.00,27722,0.000,0.000,0.00,0
55.428,3.167,1126551552,1074.36,499.24,0.0000,0.00,27723,0.000,0.000,0.00,0
55.431,3.102,1126551552,1074.36,499.24,0.0000,0.00,27725,0.000,0.000,0.00,0
55.435,4.209,1126551552,1074.36,499.24,0.0000,0.00,27727,0.000,0.000,0.00,0
55.439,3.830,1126551552,1074.36,499.24,0.0000,0.00,27729,0.000,0.000,0.00,0
55.444,4.863,1126551552,1074.36,499.24,0.0000,0.00,27731,0.000,0.000,0.00,0
55.447,3.063,1126551552,1074.36,499.24,0.0000,0.00,27733,0.000,0.000,0.00,0
55.451,3.636,1126551552,1074.36,499.24,0.0000,0.00,27735,0.000,0.000,0.00,0
55.455,4.428,1126551552,1074.36,499.24,0.0000,0.00,27737,0.000,0.000,0.00,0
55.460,4.915,1126551552,1074.36,499.24,0.0000,0.00,27739,0.000,0.000,0.00,0
55.463,2.882,1126551552,1074.36,499.24,0.0000,0.00,27741,0.000,0.000,0.00,0
55.467,3.950,1126551552,1074.36,499.24,0.0000,0.00,27743,0.000,0.000,0.00,0
55.471,3.787,1126551552,1074.36,499.24,0.0000,0.00,27745,0.000,0.000,0.00,0
55.475,4.031,1126551552,1074.36,499.24,0.0000,0.00,27747,0.000,0.000,0.00,0
55.478,3.217,1126551552,1074.36,499.24,0.0000,0.00,27748,0.000,0.000,0.00,0
55.482,4.590,1126551552,1074.36,499.24,0.0000,0.00,27751,0.000,0.000,0.00,0
55.487,4.312,1126551552,1074.36,499.24,0.0000,0.00,27753,0.000,0.000,0.00,0
55.490,3.486,1126551552,1074.36,499.24,0.0000,0.00,27755,0.000,0.000,0.00,0
55.494,3.600,1126551552,1074.36,499.24,0.0000,0.00,27756,0.000,0.000,0.00,0
55.497,3.499,1126551552,1074.36,499.24,0.0000,0.00,27758,0.000,0.000,0.00,0
55.501,3.530,1126551552,1074.36,499.24,0.0000,0.00,27760,0.000,0.000,0.00,0
55.504,2.950,1126551552,1074.36,499.24,0.0000,0.00,27761,0.000,0.000,0.00,0
55.507,3.007,1129488384,1077.16,499.24,0.0000,0.00,27763,0.000,0.000,0.00,0
55.511,4.232,1129488384,1077.16,499.24,0.0000,0.00,27765,0.000,0.000,0.00,0
55.515,3.880,1129488384,1077.16,499.24,0.0000,0.00,27767,0.000,0.000,0.00,0
55.519,3.800,1129488384,1077.16,499.24,0.0000,0.00,27769,0.000,0.000,0.00,0
55.522,2.836,1129488384,1077.16,499.24,0.0000,0.00,27770,0.000,0.000,0.00,0
55.524,2.879,1129488384,1077.16,499.24,0.0000,0.00,27772,0.000,0.000,0.00,0
55.529,4.133,1129488384,1077.16,499.24,0.0000,0.00,27774,0.000,0.000,0.00,0
55.532,3.407,1129488384,1077.16,499.24,0.0000,0.00,27775,0.000,0.000,0.00,0
55.535,2.555,1129488384,1077.16,499.24,0.0000,0.00,27777,0.000,0.000,0.00,0
55.538,3.019,1129488384,1077.16,499.24,0.0000,0.00,27778,0.000,0.000,0.00,0
55.541,3.439,1129488384,1077.16,499.24,0.0000,0.00,27780,0.000,0.000,0.00,0
55.545,4.303,1129488384,1077.16,499.24,0.0000,0.00,27782,0.000,0.000,0.00,0
55.548,3.001,1129488384,1077.16,499.24,0.0000,0.00,27784,0.000,0.000,0.00,0
55.552,3.222,1129488384,1077.16,499.24,0.0000,0.00,27785,0.000,0.000,0.00,0
55.555,3.464,1129488384,1077.16,499.24,0.0000,0.00,27787,0.000,0.000,0.00,0
55.560,5.021,1129488384,1077.16,499.24,0.0000,0.00,27789,0.000,0.000,0.00,0
55.565,4.594,1129488384,1077.16,499.24,0.0000,0.00,27792,0.000,0.000,0.00,0
55.569,4.498,1129488384,1077.16,499.24,0.0000,0.00,27794,0.000,0.000,0.00,0
55.573,3.938,1129488384,1077.16,499.24,0.0000,0.00,27796,0.000,0.000,0.00,0
55.578,4.608,1129488384,1077.16,499.24,0.0000,0.00,27798,0.000,0.000,0.00,0
55.582,3.958,1129488384,1077.16,499.24,0.0000,0.00,27800,0.000,0.000,0.00,0
55.587,5.165,1129488384,1077.16,499.24,0.0000,0.00,27803,0.000,0.000,0.00,0
55.591,4.742,1129488384,1077.16,499.24,0.0000,0.00,27805,0.000,0.000,0.00,0
55.596,4.887,1129488384,1077.16,499.24,0.0000,0.00,27808,0.000,0.000,0.00,0
55.602,6.031,1129488384,1077.16,499.24,0.0000,0.00,27811,0.000,0.000,0.00,0
55.608,5.862,1129488384,1077.16,499.24,0.0000,0.00,27814,0.000,0.000,0.00,0
55.614,5.626,1129488384,1077.16,499.24,0.0000,0.00,27816,0.000,0.000,0.00,0
55.620,6.341,1129488384,1077.16,499.24,0.0000,0.00,27820,0.000,0.000,0.00,0
55.626,5.965,1129488384,1077.16,499.24,0.0000,0.00,27823,0.000,0.000,0.00,0
55.631,4.943,1129488384,1077.16,499.24,0.0000,0.00,27825,0.000,0.000,0.00,0
55.635,4.025,1129488384,1077.16,499.24,0.0000,0.00,27827,0.000,0.000,0.00,0
55.641,5.823,1129488384,1077.16,499.24,0.0000,0.00,27830,0.000,0.000,0.00,0
55.644,3.218,1129488384,1077.16,499.24,0.0000,0.00,27832,0.000,0.000,0.00,0
55.647,2.971,1129488384,1077.16,499.24,0.0000,0.00,27833,0.000,0.000,0.00,0
55.651,3.355,1129488384,1077.16,499.24,0.0000,0.00,27835,0.000,0.000,0.00,0
55.656,5.519,1129488384,1077.16,499.24,0.0000,0.00,27838,0.000,0.000,0.00,0
55.662,6.166,1129488384,1077.16,499.24,0.0000,0.00,27841,0.000,0.000,0.00,0
55.668,6.148,1129488384,1077.16,499.24,0.0000,0.00,27844,0.000,0.000,0.00,0
55.675,6.313,1129488384,1077.16,499.24,0.0000,0.00,27847,0.000,0.000,0.00,0
55.680,5.158,1129488384,1077.16,499.24,0.0000,0.00,27849,0.000,0.000,0.00,0
55.684,4.512,1129488384,1077.16,499.24,0.0000,0.00,27852,0.000,0.000,0.00,0
55.690,5.955,1129488384,1077.16,499.24,0.0000,0.00,27855,0.000,0.000,0.00,0
55.695,4.626,1129488384,1077.16,499.24,0.0000,0.00,27857,0.000,0.000,0.00,0
55.700,5.211,1129488384,1077.16,499.24,0.0000,0.00,27860,0.000,0.000,0.00,0
55.705,4.674,1129488384,1077.16,499.24,0.0000,0.00,27862,0.000,0.000,0.00,0
55.709,3.741,1129488384,1077.16,499.24,0.0000,0.00,27864,0.000,0.000,0.00,0
55.713,4.450,1129488384,1077.16,499.24,0.0000,0.00,27866,0.000,0.000,0.00,0
55.718,4.554,1129488384,1077.16,499.24,0.0000,0.00,27868,0.000,0.000,0.00,0
55.722,4.610,1129488384,1077.16,499.24,0.0000,0.00,27871,0.000,0.000,0.00,0
55.726,4.201,1129488384,1077.16,499.24,0.0000,0.00,27873,0.000,0.000,0.00,0
55.730,4.075,1129488384,1077.16,499.24,0.0000,0.00,27875,0.000,0.000,0.00,0
55.735,4.742,1129488384,1077.16,499.24,0.0000,0.00,27877,0.000,0.000,0.00,0
55.740,5.115,1129488384,1077.16,499.24,0.0000,0.00,27880,0.000,0.000,0.00,0
55.745,4.820,1129488384,1077.16,499.24,0.0000,0.00,27882,0.000,0.000,0.00,0
55.750,5.254,1129488384,1077.16,499.24,0.0000,0.00,27885,0.000,0.000,0.00,0
55.756,5.317,1129488384,1077.16,499.24,0.0000,0.00,27887,0.000,0.000,0.00,0
55.762,5.952,1129488384,1077.16,499.24,0.0000,0.00,27890,0.000,0.000,0.00,0
55.768,6.145,1129488384,1077.16,499.24,0.0000,0.00,27893,0.000,0.000,0.00,0
55.774,5.713,1129488384,1077.16,499.24,0.0000,0.00,27896,0.000,0.000,0.00,0
55.780,6.481,1129488384,1077.16,499.24,0.0000,0.00,27899,0.000,0.000,0.00,0
55.787,6.743,1132843008,1080.36,499.24,0.0000,0.00,27903,0.000,0.000,0.00,0
55.793,6.714,1132843008,1080.36,499.24,0.0000,0.00,27906,0.000,0.000,0.00,0
55.799,5.407,1132843008,1080.36,499.24,0.0000,0.00,27909,0.000,0.000,0.00,0
55.805,5.715,1132843008,1080.36,499.24,0.0000,0.00,27912,0.000,0.000,0.00,0
55.809,4.565,1132843008,1080.36,499.24,0.0000,0.00,27914,0.000,0.000,0.00,0
55.814,4.490,1132843008,1080.36,499.24,0.0000,0.00,27916,0.000,0.000,0.00,0
55.818,4.470,1132843008,1080.36,499.24,0.0000,0.00,27919,0.000,0.000,0.00,0
55.823,4.751,1132843008,1080.36,499.24,0.0000,0.00,27921,0.000,0.000,0.00,0
55.826,3.270,1132843008,1080.36,499.24,0.0000,0.00,27923,0.000,0.000,0.00,0
55.830,4.309,1132843008,1080.36,499.24,0.0000,0.00,27925,0.000,0.000,0.00,0
55.834,3.730,1132843008,1080.36,499.24,0.0000,0.00,27927,0.000,0.000,0.00,0
55.840,6.044,1132843008,1080.36,499.24,0.0000,0.00,27930,0.000,0.000,0.00,0
55.844,3.362,1132843008,1080.36,499.24,0.0000,0.00,27931,0.000,0.000,0.00,0
55.847,3.682,1132843008,1080.36,499.24,0.0000,0.00,27933,0.000,0.000,0.00,0
55.852,4.415,1132843008,1080.36,499.24,0.0000,0.00,27935,0.000,0.000,0.00,0
55.857,5.361,1132843008,1080.36,499.24,0.0000,0.00,27938,0.000,0.000,0.00,0
55.861,3.795,1132843008,1080.36,499.24,0.0000,0.00,27940,0.000,0.000,0.00,0
55.864,3.550,1132843008,1080.36,499.24,0.0000,0.00,27942,0.000,0.000,0.00,0
55.870,5.784,1132843008,1080.36,499.24,0.0000,0.00,27945,0.000,0.000,0.00,0
55.876,6.002,1132843008,1080.36,499.24,0.0000,0.00,27948,0.000,0.000,0.00,0
55.883,6.659,1132843008,1080.36,499.24,0.0000,0.00,27951,0.000,0.000,0.00,0
55.890,6.850,1132843008,1080.36,499.24,0.0000,0.00,27954,0.000,0.000,0.00,0
55.894,4.766,1132843008,1080.36,499.24,0.0000,0.00,27957,0.000,0.000,0.00,0
55.899,4.623,1132843008,1080.36,499.24,0.0000,0.00,27959,0.000,0.000,0.00,0
55.904,4.893,1132843008,1080.36,499.24,0.0000,0.00,27961,0.000,0.000,0.00,0
55.908,4.379,1132843008,1080.36,499.24,0.0000,0.00,27964,0.000,0.000,0.00,0
55.911,3.140,1132843008,1080.36,499.24,0.0000,0.00,27965,0.000,0.000,0.00,0
55.916,4.557,1132843008,1080.36,499.24,0.0000,0.00,27968,0.000,0.000,0.00,0
55.920,3.737,1132843008,1080.36,499.24,0.0000,0.00,27969,0.000,0.000,0.00,0
55.924,4.330,1132843008,1080.36,499.24,0.0000,0.00,27972,0.000,0.000,0.00,0
55.927,2.900,1132843008,1080.36,499.24,0.0000,0.00,27973,0.000,0.000,0.00,0
55.933,5.901,1132843008,1080.36,499.24,0.0000,0.00,27976,0.000,0.000,0.00,0
55.937,3.904,1132843008,1080.36,499.24,0.0000,0.00,27978,0.000,0.000,0.00,0
55.941,4.014,1132843008,1080.36,499.24,0.0000,0.00,27980,0.000,0.000,0.00,0
55.946,4.855,1132843008,1080.36,499.24,0.0000,0.00,27982,0.000,0.000,0.00,0
55.952,6.094,1132843008,1080.36,499.24,0.0000,0.00,27985,0.000,0.000,0.00,0
55.957,4.819,1132843008,1080.36,499.24,0.0000,0.00,27988,0.000,0.000,0.00,0
55.962,5.099,1132843008,1080.36,499.24,0.0000,0.00,27990,0.000,0.000,0.00,0
55.966,4.167,1132843008,1080.36,499.24,0.0000,0.00,27992,0.000,0.000,0.00,0
55.970,4.334,1132843008,1080.36,499.24,0.0000,0.00,27995,0.000,0.000,0.00,0
55.976,5.374,1132843008,1080.36,499.24,0.0000,0.00,27997,0.000,0.000,0.00,0
55.982,6.107,1132843008,1080.36,499.24,0.0000,0.00,28000,0.000,0.000,0.00,0
55.987,5.019,1132843008,1080.36,499.24,0.0000,0.00,28003,0.000,0.000,0.00,0
55.993,6.037,1132843008,1080.36,499.24,0.0000,0.00,28006,0.000,0.000,0.00,0
55.998,5.768,1132843008,1080.36,499.24,0.0000,0.00,28009,0.000,0.000,0.00,0
56.004,6.007,1132843008,1080.36,499.24,0.0000,0.00,28012,0.000,0.000,0.00,0
56.011,6.028,1132843008,1080.36,499.24,0.0000,0.00,28015,0.000,0.000,0.00,0
56.016,5.573,1132843008,1080.36,499.24,0.0000,0.00,28018,0.000,0.000,0.00,0
56.022,5.475,1132843008,1080.36,499.24,0.0000,0.00,28020,0.000,0.000,0.00,0
56.026,4.755,1132843008,1080.36,499.24,0.0000,0.00,28023,0.000,0.000,0.00,0
56.031,4.471,1132843008,1080.36,499.24,0.0000,0.00,28025,0.000,0.000,0.00,0
56.037,6.247,1132843008,1080.36,499.24,0.0000,0.00,28028,0.000,0.000,0.00,0
56.042,4.807,1132843008,1080.36,499.24,0.0000,0.00,28030,0.000,0.000,0.00,0
56.045,3.095,1132843008,1080.36,499.24,0.0000,0.00,28032,0.000,0.000,0.00,0
56.048,3.164,1132843008,1080.36,499.24,0.0000,0.00,28034,0.000,0.000,0.00,0
56.052,4.021,1132843008,1080.36,499.24,0.0000,0.00,28036,0.000,0.000,0.00,0
56.056,4.378,1132843008,1080.36,499.24,0.0000,0.00,28038,0.000,0.000,0.00,0
56.061,4.254,1132843008,1080.36,499.24,0.0000,0.00,28040,0.000,0.000,0.00,0
56.065,3.916,1132843008,1080.36,499.24,0.0000,0.00,28042,0.000,0.000,0.00,0
56.069,4.636,1132843008,1080.36,499.24,0.0000,0.00,28044,0.000,0.000,0.00,0
56.072,3.151,1136197632,1083.56,499.24,0.0000,0.00,28046,0.000,0.000,0.00,0
56.076,3.196,1136197632,1083.56,499.24,0.0000,0.00,28047,0.000,0.000,0.00,0
56.078,2.594,1136197632,1083.56,499.24,0.0000,0.00,28049,0.000,0.000,0.00,0
56.081,2.782,1136197632,1083.56,499.24,0.0000,0.00,28050,0.000,0.000,0.00,0
56.085,4.272,1136197632,1083.56,499.24,0.0000,0.00,28052,0.000,0.000,0.00,0
56.089,3.212,1136197632,1083.56,499.24,0.0000,0.00,28054,0.000,0.000,0.00,0
56.091,2.605,1136197632,1083.56,499.24,0.0000,0.00,28055,0.000,0.000,0.00,0
56.094,2.652,1136197632,1083.56,499.24,0.0000,0.00,28056,0.000,0.000,0.00,0
56.096,2.533,1136197632,1083.56,499.24,0.0000,0.00,28058,0.000,0.000,0.00,0
56.100,3.905,1136197632,1083.56,499.24,0.0000,0.00,28060,0.000,0.000,0.00,0
56.104,3.471,1136197632,1083.56,499.24,0.0000,0.00,28061,0.000,0.000,0.00,0
56.108,3.931,1136197632,1083.56,499.24,0.0000,0.00,28063,0.000,0.000,0.00,0
56.111,3.416,1136197632,1083.56,499.24,0.0000,0.00,28065,0.000,0.000,0.00,0
56.116,4.503,1136197632,1083.56,499.24,0.0000,0.00,28067,0.000,0.000,0.00,0
56.120,4.481,1136197632,1083.56,499.24,0.0000,0.00,28069,0.000,0.000,0.00,0
56.125,5.110,1136197632,1083.56,499.24,0.0000,0.00,28072,0.000,0.000,0.00,0
56.130,4.671,1136197632,1083.56,499.24,0.0000,0.00,28074,0.000,0.000,0.00,0
56.136,6.505,1136197632,1083.56,499.24,0.0000,0.00,28078,0.000,0.000,0.00,0
56.142,5.548,1136197632,1083.56,500.03,0.0000,0.00,28080,0.000,0.000,0.00,0
56.147,5.607,1136197632,1083.56,500.03,0.0000,0.00,28083,0.000,0.000,0.00,0
56.153,5.340,1136197632,1083.56,500.03,0.0000,0.00,28086,0.000,0.000,0.00,0
56.158,5.520,1136197632,1083.56,500.03,0.0000,0.00,28089,0.000,0.000,0.00,0
56.164,5.293,1136197632,1083.56,500.03,0.0000,0.00,28091,0.000,0.000,0.00,0
56.169,5.369,1136197632,1083.56,500.03,0.0000,0.00,28094,0.000,0.000,0.00,0
56.174,4.867,1136197632,1083.56,500.03,0.0000,0.00,28096,0.000,0.000,0.00,0
56.178,3.831,1136197632,1083.56,500.03,0.0000,0.00,28098,0.000,0.000,0.00,0
56.182,4.384,1136197632,1083.56,500.03,0.0000,0.00,28101,0.000,0.000,0.00,0
56.186,3.938,1136197632,1083.56,500.03,0.0000,0.00,28102,0.000,0.000,0.00,0
56.190,4.184,1136197632,1083.56,500.03,0.0000,0.00,28105,0.000,0.000,0.00,0
56.194,4.253,1136197632,1083.56,500.03,0.0000,0.00,28107,0.000,0.000,0.00,0
56.199,4.347,1136197632,1083.56,500.03,0.0000,0.00,28109,0.000,0.000,0.00,0
56.204,5.318,1136197632,1083.56,500.03,0.0000,0.00,28112,0.000,0.000,0.00,0
56.208,4.081,1136197632,1083.56,500.03,0.0000,0.00,28114,0.000,0.000,0.00,0
56.213,4.461,1136197632,1083.56,500.03,0.0000,0.00,28116,0.000,0.000,0.00,0
56.217,4.258,1136197632,1083.56,500.03,0.0000,0.00,28118,0.000,0.000,0.00,0
56.222,4.614,1136197632,1083.56,500.03,0.0000,0.00,28120,0.000,0.000,0.00,0
56.227,5.293,1136197632,1083.56,500.03,0.0000,0.00,28123,0.000,0.000,0.00,0
56.231,4.035,1136197632,1083.56,500.03,0.0000,0.00,28125,0.000,0.000,0.00,0
56.236,5.453,1136197632,1083.56,500.03,0.0000,0.00,28128,0.000,0.000,0.00,0
56.244,8.124,1136197632,1083.56,500.03,0.0000,0.00,28132,0.000,0.000,0.00,0
56.252,7.751,1136197632,1083.56,500.03,0.0000,0.00,28136,0.000,0.000,0.00,0
56.262,9.407,1136197632,1083.56,500.03,0.0000,0.00,28140,0.000,0.000,0.00,0
56.269,7.654,1136197632,1083.56,500.03,0.0000,0.00,28144,0.000,0.000,0.00,0
56.277,7.281,1136197632,1083.56,500.03,0.0000,0.00,28148,0.000,0.000,0.00,0
56.287,10.707,1136197632,1083.56,500.03,0.0000,0.00,28153,0.000,0.000,0.00,0
56.298,11.064,1136197632,1083.56,500.03,0.0000,0.00,28159,0.000,0.000,0.00,0
56.309,10.380,1136197632,1083.56,500.03,0.0000,0.00,28164,0.000,0.000,0.00,0
56.319,10.018,1136197632,1083.56,500.03,0.0000,0.00,28169,0.000,0.000,0.00,0
56.330,10.865,1136197632,1083.56,500.03,0.0000,0.00,28174,0.000,0.000,0.00,0
56.337,7.595,1136197632,1083.56,500.03,0.0000,0.00,28178,0.000,0.000,0.00,0
56.344,6.395,1136197632,1083.56,500.03,0.0000,0.00,28181,0.000,0.000,0.00,0
56.349,5.920,1136197632,1083.56,500.03,0.0000,0.00,28184,0.000,0.000,0.00,0
56.355,5.329,1136197632,1083.56,500.03,0.0000,0.00,28187,0.000,0.000,0.00,0
56.360,4.836,1136197632,1083.56,500.03,0.0000,0.00,28189,0.000,0.000,0.00,0
56.365,5.777,1136197632,1083.56,500.03,0.0000,0.00,28192,0.000,0.000,0.00,0
56.370,4.671,1136197632,1083.56,500.03,0.0000,0.00,28195,0.000,0.000,0.00,0
56.376,5.750,1136197632,1083.56,500.03,0.0000,0.00,28197,0.000,0.000,0.00,0
56.381,5.527,1136197632,1083.56,500.03,0.0000,0.00,28200,0.000,0.000,0.00,0
56.385,3.679,1136197632,1083.56,500.03,0.0000,0.00,28202,0.000,0.000,0.00,0
56.390,5.326,1136197632,1083.56,500.03,0.0000,0.00,28205,0.000,0.000,0.00,0
56.395,4.211,1139798016,1087.00,500.03,0.0000,0.00,28207,0.000,0.000,0.00,0
56.400,5.914,1139798016,1087.00,500.03,0.0000,0.00,28210,0.000,0.000,0.00,0
56.405,4.053,1139798016,1087.00,500.03,0.0000,0.00,28212,0.000,0.000,0.00,0
56.409,4.807,1139798016,1087.00,500.03,0.0000,0.00,28214,0.000,0.000,0.00,0
56.412,3.101,1139798016,1087.00,500.03,0.0000,0.00,28216,0.000,0.000,0.00,0
56.415,2.867,1139798016,1087.00,500.03,0.0000,0.00,28217,0.000,0.000,0.00,0
56.420,4.485,1139798016,1087.00,500.03,0.0000,0.00,28219,0.000,0.000,0.00,0
56.425,4.948,1139798016,1087.00,500.03,0.0000,0.00,28222,0.000,0.000,0.00,0
56.429,4.180,1139798016,1087.00,500.03,0.0000,0.00,28224,0.000,0.000,0.00,0
56.433,3.664,1139798016,1087.00,500.03,0.0000,0.00,28226,0.000,0.000,0.00,0
56.437,4.315,1139798016,1087.00,500.03,0.0000,0.00,28228,0.000,0.000,0.00,0
56.441,4.278,1139798016,1087.00,500.03,0.0000,0.00,28230,0.000,0.000,0.00,0
56.445,3.894,1139798016,1087.00,500.03,0.0000,0.00,28232,0.000,0.000,0.00,0
56.449,3.492,1139798016,1087.00,500.03,0.0000,0.00,28234,0.000,0.000,0.00,0
56.454,5.830,1139798016,1087.00,500.03,0.0000,0.00,28237,0.000,0.000,0.00,0
56.460,5.500,1139798016,1087.00,500.03,0.0000,0.00,28239,0.000,0.000,0.00,0
56.464,4.309,1139798016,1087.00,500.03,0.0000,0.00,28242,0.000,0.000,0.00,0
56.469,4.710,1139798016,1087.00,500.03,0.0000,0.00,28244,0.000,0.000,0.00,0
56.472,3.503,1139798016,1087.00,500.03,0.0000,0.00,28246,0.000,0.000,0.00,0
56.475,2.993,1139798016,1087.00,500.03,0.0000,0.00,28247,0.000,0.000,0.00,0
56.478,3.022,1139798016,1087.00,500.03,0.0000,0.00,28249,0.000,0.000,0.00,0
56.484,5.490,1139798016,1087.00,500.03,0.0000,0.00,28251,0.000,0.000,0.00,0
56.487,3.496,1139798016,1087.00,500.03,0.0000,0.00,28253,0.000,0.000,0.00,0
56.491,3.100,1139798016,1087.00,500.03,0.0000,0.00,28255,0.000,0.000,0.00,0
56.494,3.256,1139798016,1087.00,500.03,0.0000,0.00,28256,0.000,0.000,0.00,0
56.498,3.931,1139798016,1087.00,500.03,0.0000,0.00,28258,0.000,0.000,0.00,0
56.502,3.848,1139798016,1087.00,500.03,0.0000,0.00,28260,0.000,0.000,0.00,0
56.505,3.164,1139798016,1087.00,500.03,0.0000,0.00,28262,0.000,0.000,0.00,0
56.508,3.438,1139798016,1087.00,500.03,0.0000,0.00,28264,0.000,0.000,0.00,0
56.512,3.913,1139798016,1087.00,500.03,0.0000,0.00,28266,0.000,0.000,0.00,0
56.516,4.165,1139798016,1087.00,500.03,0.0000,0.00,28268,0.000,0.000,0.00,0
56.520,3.695,1139798016,1087.00,500.03,0.0000,0.00,28269,0.000,0.000,0.00,0
56.523,2.768,1139798016,1087.00,500.03,0.0000,0.00,28271,0.000,0.000,0.00,0
56.526,2.933,1139798016,1087.00,500.03,0.0000,0.00,28272,0.000,0.000,0.00,0
56.530,4.736,1139798016,1087.00,500.03,0.0000,0.00,28275,0.000,0.000,0.00,0
56.533,2.948,1139798016,1087.00,500.03,0.0000,0.00,28276,0.000,0.000,0.00,0
56.536,2.885,1139798016,1087.00,500.03,0.0000,0.00,28278,0.000,0.000,0.00,0
56.540,3.700,1139798016,1087.00,500.03,0.0000,0.00,28279,0.000,0.000,0.00,0
56.545,4.866,1139798016,1087.00,500.03,0.0000,0.00,28282,0.000,0.000,0.00,0
56.549,3.891,1139798016,1087.00,500.03,0.0000,0.00,28284,0.000,0.000,0.00,0
56.553,4.137,1139798016,1087.00,500.03,0.0000,0.00,28286,0.000,0.000,0.00,0
56.557,4.229,1139798016,1087.00,500.03,0.0000,0.00,28288,0.000,0.000,0.00,0
56.562,4.645,1139798016,1087.00,500.03,0.0000,0.00,28290,0.000,0.000,0.00,0
56.566,4.242,1139798016,1087.00,500.03,0.0000,0.00,28292,0.000,0.000,0.00,0
56.570,3.972,1139798016,1087.00,500.03,0.0000,0.00,28294,0.000,0.000,0.00,0
56.574,3.902,1139798016,1087.00,500.03,0.0000,0.00,28296,0.000,0.000,0.00,0
56.577,2.941,1139798016,1087.00,500.03,0.0000,0.00,28298,0.000,0.000,0.00,0
56.581,3.828,1139798016,1087.00,500.03,0.0000,0.00,28300,0.000,0.000,0.00,0
56.584,3.675,1139798016,1087.00,500.03,0.0000,0.00,28302,0.000,0.000,0.00,0
56.587,2.877,1139798016,1087.00,500.03,0.0000,0.00,28303,0.000,0.000,0.00,0
56.591,4.352,1139798016,1087.00,500.03,0.0000,0.00,28305,0.000,0.000,0.00,0
56.595,3.871,1139798016,1087.00,500.03,0.0000,0.00,28307,0.000,0.000,0.00,0
56.599,3.557,1139798016,1087.00,500.03,0.0000,0.00,28309,0.000,0.000,0.00,0
56.602,3.297,1139798016,1087.00,500.03,0.0000,0.00,28311,0.000,0.000,0.00,0
56.606,4.338,1139798016,1087.00,500.03,0.0000,0.00,28313,0.000,0.000,0.00,0
56.610,3.991,1139798016,1087.00,500.03,0.0000,0.00,28315,0.000,0.000,0.00,0
56.614,3.944,1139798016,1087.00,500.03,0.0000,0.00,28317,0.000,0.000,0.00,0
56.618,3.580,1139798016,1087.00,500.03,0.0000,0.00,28319,0.000,0.000,0.00,0
56.623,4.583,1139798016,1087.00,500.03,0.0000,0.00,28321,0.000,0.000,0.00,0
56.626,3.860,1139798016,1087.00,500.03,0.0000,0.00,28323,0.000,0.000,0.00,0
56.630,3.331,1142833152,1089.89,500.03,0.0000,0.00,28324,0.000,0.000,0.00,0
56.634,4.543,1142833152,1089.89,500.03,0.0000,0.00,28327,0.000,0.000,0.00,0
56.640,5.228,1142833152,1089.89,500.03,0.0000,0.00,28329,0.000,0.000,0.00,0
56.643,3.488,1142833152,1089.89,500.03,0.0000,0.00,28331,0.000,0.000,0.00,0
56.648,4.563,1142833152,1089.89,500.03,0.0000,0.00,28333,0.000,0.000,0.00,0
56.653,5.216,1142833152,1089.89,500.03,0.0000,0.00,28336,0.000,0.000,0.00,0
56.659,6.351,1142833152,1089.89,500.03,0.0000,0.00,28339,0.000,0.000,0.00,0
56.663,3.815,1142833152,1089.89,500.03,0.0000,0.00,28341,0.000,0.000,0.00,0
56.668,4.831,1142833152,1089.89,500.03,0.0000,0.00,28343,0.000,0.000,0.00,0
56.672,4.504,1142833152,1089.89,500.03,0.0000,0.00,28346,0.000,0.000,0.00,0
56.678,5.334,1142833152,1089.89,500.03,0.0000,0.00,28348,0.000,0.000,0.00,0
56.682,4.746,1142833152,1089.89,500.03,0.0000,0.00,28351,0.000,0.000,0.00,0
56.686,3.769,1142833152,1089.89,500.03,0.0000,0.00,28353,0.000,0.000,0.00,0
56.690,3.726,1142833152,1089.89,500.03,0.0000,0.00,28354,0.000,0.000,0.00,0
56.693,3.387,1142833152,1089.89,500.03,0.0000,0.00,28356,0.000,0.000,0.00,0
56.698,4.531,1142833152,1089.89,500.03,0.0000,0.00,28358,0.000,0.000,0.00,0
56.702,4.334,1142833152,1089.89,500.03,0.0000,0.00,28361,0.000,0.000,0.00,0
56.706,3.547,1142833152,1089.89,500.03,0.0000,0.00,28362,0.000,0.000,0.00,0
56.709,3.695,1142833152,1089.89,500.03,0.0000,0.00,28364,0.000,0.000,0.00,0
56.714,4.128,1142833152,1089.89,500.03,0.0000,0.00,28366,0.000,0.000,0.00,0
56.717,3.838,1142833152,1089.89,500.03,0.0000,0.00,28368,0.000,0.000,0.00,0
56.722,4.401,1142833152,1089.89,500.03,0.0000,0.00,28370,0.000,0.000,0.00,0
